"","alpha_hat_ij_HOMA","focal","year","complexity.plant","complexity.animal"
"1519",-0.0866661755814429,"LEMA","2020","code.plant","species"
"1520",-0.0427140487543186,"LEMA","2020","code.plant","species"
"1521",-0.171929014768383,"LEMA","2020","code.plant","species"
"1522",-0.250632179992769,"LEMA","2020","code.plant","species"
"1523",-0.160969375540355,"LEMA","2020","code.plant","species"
"1524",-0.173067708410239,"LEMA","2020","code.plant","species"
"1525",-0.0723814955611305,"LEMA","2020","code.plant","species"
"1526",-0.22239817283936,"LEMA","2020","code.plant","species"
"1527",-0.17081890312966,"LEMA","2020","code.plant","species"
"1528",-0.0979450818673665,"LEMA","2020","code.plant","species"
"1529",-0.194905398993836,"LEMA","2020","code.plant","species"
"1530",-0.199186815220982,"LEMA","2020","code.plant","species"
"1531",-0.249024662046241,"LEMA","2020","code.plant","species"
"1532",-0.199773902844842,"LEMA","2020","code.plant","species"
"1533",-0.227726938246868,"LEMA","2020","code.plant","species"
"1534",-0.105612231277723,"LEMA","2020","code.plant","species"
"1535",-0.168718896255801,"LEMA","2020","code.plant","species"
"1536",-0.234898753723751,"LEMA","2020","code.plant","species"
"1537",-0.209990191701725,"LEMA","2020","code.plant","species"
"1538",-0.0514318001976115,"LEMA","2020","code.plant","species"
"1539",-0.199701609909875,"LEMA","2020","code.plant","species"
"1540",-0.219301077496714,"LEMA","2020","code.plant","species"
"1541",-0.101652588132954,"LEMA","2020","code.plant","species"
"1542",-0.17806535441818,"LEMA","2020","code.plant","species"
"1543",-0.279411505066564,"LEMA","2020","code.plant","species"
"1544",-0.220466492888727,"LEMA","2020","code.plant","species"
"1545",-0.254729324593355,"LEMA","2020","code.plant","species"
"1546",-0.182683851122325,"LEMA","2020","code.plant","species"
"1547",-0.0949593892242974,"LEMA","2020","code.plant","species"
"1548",-0.330456222884139,"LEMA","2020","code.plant","species"
"1549",-0.137341745836876,"LEMA","2020","code.plant","species"
"1550",-0.122235911279456,"LEMA","2020","code.plant","species"
"1551",-0.184870580750885,"LEMA","2020","code.plant","species"
"1552",-0.19600421798287,"LEMA","2020","code.plant","species"
"1553",-0.186867582461461,"LEMA","2020","code.plant","species"
"1554",-0.207509368789548,"LEMA","2020","code.plant","species"
"1555",-0.132388238855991,"LEMA","2020","code.plant","species"
"1556",-0.213445971046333,"LEMA","2020","code.plant","species"
"1557",-0.110828890721208,"LEMA","2020","code.plant","species"
"1558",-0.20824992007251,"LEMA","2020","code.plant","species"
"1559",-0.23717397703631,"LEMA","2020","code.plant","species"
"1560",-0.124351105707531,"LEMA","2020","code.plant","species"
"1561",-0.207927482692865,"LEMA","2020","code.plant","species"
"1562",-0.313863650595053,"LEMA","2020","code.plant","species"
"1563",-0.149430489945944,"LEMA","2020","code.plant","species"
"1564",-0.212031288939892,"LEMA","2020","code.plant","species"
"1565",-0.2156489350459,"LEMA","2020","code.plant","species"
"1566",-0.174244156877104,"LEMA","2020","code.plant","species"
"1567",-0.0794902400884359,"LEMA","2020","code.plant","species"
"1568",-0.164654060105726,"LEMA","2020","code.plant","species"
"1569",-0.13381864831992,"LEMA","2020","code.plant","species"
"1570",-0.204362762546391,"LEMA","2020","code.plant","species"
"1571",-0.230044509190293,"LEMA","2020","code.plant","species"
"1572",-0.205474614464655,"LEMA","2020","code.plant","species"
"1573",-0.13110444574017,"LEMA","2020","code.plant","species"
"1574",-0.14219918052068,"LEMA","2020","code.plant","species"
"1575",-0.140311334911683,"LEMA","2020","code.plant","species"
"1576",-0.159737393798376,"LEMA","2020","code.plant","species"
"1577",-0.153543775225259,"LEMA","2020","code.plant","species"
"1578",-0.197863574800738,"LEMA","2020","code.plant","species"
"1579",-0.194597638020425,"LEMA","2020","code.plant","species"
"1580",-0.139111461474367,"LEMA","2020","code.plant","species"
"1581",-0.195142757968615,"LEMA","2020","code.plant","species"
"1582",-0.267707352608092,"LEMA","2020","code.plant","species"
"1583",-0.240756762044714,"LEMA","2020","code.plant","species"
"1584",-0.203982478243256,"LEMA","2020","code.plant","species"
"1585",-0.159699858389351,"LEMA","2020","code.plant","species"
"1586",-0.123268588075608,"LEMA","2020","code.plant","species"
"1587",-0.23915213876025,"LEMA","2020","code.plant","species"
"1588",-0.115606997304858,"LEMA","2020","code.plant","species"
"1589",-0.137292902536157,"LEMA","2020","code.plant","species"
"1590",-0.33343933539821,"LEMA","2020","code.plant","species"
"1591",-0.183008079612863,"LEMA","2020","code.plant","species"
"1592",-0.183811445838312,"LEMA","2020","code.plant","species"
"1593",-0.229130763137048,"LEMA","2020","code.plant","species"
"1594",-0.225450151920422,"LEMA","2020","code.plant","species"
"1595",-0.172820754290495,"LEMA","2020","code.plant","species"
"1596",-0.218466121987121,"LEMA","2020","code.plant","species"
"1597",-0.22907552307181,"LEMA","2020","code.plant","species"
"1598",-0.172756773156113,"LEMA","2020","code.plant","species"
"1599",-0.194043871574373,"LEMA","2020","code.plant","species"
"1600",-0.216452471181727,"LEMA","2020","code.plant","species"
"1601",-0.189975697336148,"LEMA","2020","code.plant","species"
"1602",-0.298747399227255,"LEMA","2020","code.plant","species"
"1603",-0.264410511880618,"LEMA","2020","code.plant","species"
"1604",-0.184501330750162,"LEMA","2020","code.plant","species"
"1605",-0.214769303022592,"LEMA","2020","code.plant","species"
"1606",-0.252649057037903,"LEMA","2020","code.plant","species"
"1607",-0.195123277610662,"LEMA","2020","code.plant","species"
"1608",-0.0923183184234112,"LEMA","2020","code.plant","species"
"1609",-0.26584320517319,"LEMA","2020","code.plant","species"
"1610",-0.174945765353655,"LEMA","2020","code.plant","species"
"1611",-0.202495077722245,"LEMA","2020","code.plant","species"
"1612",-0.264310677326434,"LEMA","2020","code.plant","species"
"1613",-0.224115432811141,"LEMA","2020","code.plant","species"
"1614",-0.231350286324481,"LEMA","2020","code.plant","species"
"1615",-0.288006148899958,"LEMA","2020","code.plant","species"
"1616",-0.187030231610689,"LEMA","2020","code.plant","species"
"1617",-0.217193664118638,"LEMA","2020","code.plant","species"
"1618",-0.325220338036729,"LEMA","2020","code.plant","species"
"1619",-0.210463467294862,"LEMA","2020","code.plant","species"
"1620",-0.272962214057988,"LEMA","2020","code.plant","species"
"1621",-0.162723511815784,"LEMA","2020","code.plant","species"
"1622",-0.223747556282338,"LEMA","2020","code.plant","species"
"1623",-0.152080576195782,"LEMA","2020","code.plant","species"
"1624",-0.191486085651056,"LEMA","2020","code.plant","species"
"1625",-0.237503381120428,"LEMA","2020","code.plant","species"
"1626",-0.20285557935444,"LEMA","2020","code.plant","species"
"1627",-0.118354621051606,"LEMA","2020","code.plant","species"
"1628",-0.202202154288851,"LEMA","2020","code.plant","species"
"1629",-0.167181311119675,"LEMA","2020","code.plant","species"
"1630",-0.213757610827443,"LEMA","2020","code.plant","species"
"1631",-0.163746275066371,"LEMA","2020","code.plant","species"
"1632",-0.216753920659611,"LEMA","2020","code.plant","species"
"1633",-0.215459277591606,"LEMA","2020","code.plant","species"
"1634",-0.174040428779608,"LEMA","2020","code.plant","species"
"1635",-0.253622247342714,"LEMA","2020","code.plant","species"
"1636",-0.217505321664539,"LEMA","2020","code.plant","species"
"1637",-0.253354821899202,"LEMA","2020","code.plant","species"
"1638",-0.213244536645612,"LEMA","2020","code.plant","species"
"1639",-0.257944771267585,"LEMA","2020","code.plant","species"
"1640",-0.184803492777619,"LEMA","2020","code.plant","species"
"1641",-0.174238413505159,"LEMA","2020","code.plant","species"
"1642",-0.275692908202362,"LEMA","2020","code.plant","species"
"1643",-0.150170045212049,"LEMA","2020","code.plant","species"
"1644",-0.214780424639532,"LEMA","2020","code.plant","species"
"1645",-0.149383782416639,"LEMA","2020","code.plant","species"
"1646",-0.154319470259188,"LEMA","2020","code.plant","species"
"1647",-0.247204167786364,"LEMA","2020","code.plant","species"
"1648",-0.262003959882771,"LEMA","2020","code.plant","species"
"1649",-0.183080164371122,"LEMA","2020","code.plant","species"
"1650",-0.201784574286033,"LEMA","2020","code.plant","species"
"1651",-0.194127781816659,"LEMA","2020","code.plant","species"
"1652",-0.238221983044395,"LEMA","2020","code.plant","species"
"1653",-0.176051356422512,"LEMA","2020","code.plant","species"
"1654",-0.217454983734739,"LEMA","2020","code.plant","species"
"1655",-0.22625960797936,"LEMA","2020","code.plant","species"
"1656",-0.186678736765805,"LEMA","2020","code.plant","species"
"1657",-0.219106122113861,"LEMA","2020","code.plant","species"
"1658",-0.194971353271982,"LEMA","2020","code.plant","species"
"1659",-0.339678542860255,"LEMA","2020","code.plant","species"
"1660",-0.226094112397515,"LEMA","2020","code.plant","species"
"1661",-0.199502995052031,"LEMA","2020","code.plant","species"
"1662",-0.264809657590936,"LEMA","2020","code.plant","species"
"1663",-0.195030135832214,"LEMA","2020","code.plant","species"
"1664",-0.182546787388624,"LEMA","2020","code.plant","species"
"1665",-0.115166383212201,"LEMA","2020","code.plant","species"
"1666",-0.207763136302758,"LEMA","2020","code.plant","species"
"1667",-0.15205880310839,"LEMA","2020","code.plant","species"
"1668",-0.211446284535372,"LEMA","2020","code.plant","species"
"1669",-0.183765677339009,"LEMA","2020","code.plant","species"
"1670",-0.276436984146622,"LEMA","2020","code.plant","species"
"1671",-0.135925369120888,"LEMA","2020","code.plant","species"
"1672",-0.192612206828716,"LEMA","2020","code.plant","species"
"1673",-0.308393910072146,"LEMA","2020","code.plant","species"
"1674",-0.204136231859308,"LEMA","2020","code.plant","species"
"1675",-0.313667167321788,"LEMA","2020","code.plant","species"
"1676",-0.216599717784417,"LEMA","2020","code.plant","species"
"1677",-0.271884071517357,"LEMA","2020","code.plant","species"
"1678",-0.163513812246343,"LEMA","2020","code.plant","species"
"1679",-0.222194217318431,"LEMA","2020","code.plant","species"
"1680",-0.232067950337406,"LEMA","2020","code.plant","species"
"1681",-0.18392956925093,"LEMA","2020","code.plant","species"
"1682",-0.191491801846434,"LEMA","2020","code.plant","species"
"1683",-0.203448007962172,"LEMA","2020","code.plant","species"
"1684",-0.193100818591228,"LEMA","2020","code.plant","species"
"1685",-0.267585021953048,"LEMA","2020","code.plant","species"
"1686",-0.174110827860537,"LEMA","2020","code.plant","species"
"1687",-0.107228313184612,"LEMA","2020","code.plant","species"
"1688",-0.24154330960335,"LEMA","2020","code.plant","species"
"1689",-0.27928066998393,"LEMA","2020","code.plant","species"
"1690",-0.235339192452415,"LEMA","2020","code.plant","species"
"1691",-0.28970169603167,"LEMA","2020","code.plant","species"
"1692",-0.228834249085972,"LEMA","2020","code.plant","species"
"1693",-0.193243556938305,"LEMA","2020","code.plant","species"
"1694",-0.260765111434929,"LEMA","2020","code.plant","species"
"1695",-0.244591313172028,"LEMA","2020","code.plant","species"
"1696",-0.235659642322933,"LEMA","2020","code.plant","species"
"1697",-0.1406288003194,"LEMA","2020","code.plant","species"
"1698",-0.270024212149632,"LEMA","2020","code.plant","species"
"1699",-0.234475939260958,"LEMA","2020","code.plant","species"
"1700",-0.212574980695198,"LEMA","2020","code.plant","species"
"1701",-0.244799667810682,"LEMA","2020","code.plant","species"
"1702",-0.282965078181386,"LEMA","2020","code.plant","species"
"1703",-0.178983688588494,"LEMA","2020","code.plant","species"
"1704",-0.149415052763673,"LEMA","2020","code.plant","species"
"1705",-0.243621049433301,"LEMA","2020","code.plant","species"
"1706",-0.128213030011041,"LEMA","2020","code.plant","species"
"1707",-0.224552647880989,"LEMA","2020","code.plant","species"
"1708",-0.206564310381109,"LEMA","2020","code.plant","species"
"1709",-0.252727318912842,"LEMA","2020","code.plant","species"
"1710",-0.27277616484215,"LEMA","2020","code.plant","species"
"1711",-0.228623391178626,"LEMA","2020","code.plant","species"
"1712",-0.222330252669178,"LEMA","2020","code.plant","species"
"1713",-0.185632474288421,"LEMA","2020","code.plant","species"
"1714",-0.169753456789097,"LEMA","2020","code.plant","species"
"1715",-0.246389443904288,"LEMA","2020","code.plant","species"
"1716",-0.232393090720845,"LEMA","2020","code.plant","species"
"1717",-0.251595232379055,"LEMA","2020","code.plant","species"
"1718",-0.150845677277887,"LEMA","2020","code.plant","species"
"1719",-0.252726262707071,"LEMA","2020","code.plant","species"
"1720",-0.2604105084537,"LEMA","2020","code.plant","species"
"1721",-0.312674650667534,"LEMA","2020","code.plant","species"
"1722",-0.337521482096842,"LEMA","2020","code.plant","species"
"1723",-0.149524373885687,"LEMA","2020","code.plant","species"
"1724",-0.200346474440455,"LEMA","2020","code.plant","species"
"1725",-0.207023666209759,"LEMA","2020","code.plant","species"
"1726",-0.189779371717517,"LEMA","2020","code.plant","species"
"1727",-0.139735112091983,"LEMA","2020","code.plant","species"
"1728",-0.154844001541736,"LEMA","2020","code.plant","species"
"1729",-0.132129750530153,"LEMA","2020","code.plant","species"
"1730",-0.266271716280433,"LEMA","2020","code.plant","species"
"1731",-0.164086101471767,"LEMA","2020","code.plant","species"
"1732",-0.178930674936276,"LEMA","2020","code.plant","species"
"1733",-0.175866794771966,"LEMA","2020","code.plant","species"
"1734",-0.196975782775655,"LEMA","2020","code.plant","species"
"1735",-0.101939716904507,"LEMA","2020","code.plant","species"
"1736",-0.159889891588796,"LEMA","2020","code.plant","species"
"1737",-0.223621446139509,"LEMA","2020","code.plant","species"
"1738",-0.142060071686207,"LEMA","2020","code.plant","species"
"1739",-0.165626760272632,"LEMA","2020","code.plant","species"
"1740",-0.207684513154176,"LEMA","2020","code.plant","species"
"1741",-0.237074274768256,"LEMA","2020","code.plant","species"
"1742",-0.188750338978014,"LEMA","2020","code.plant","species"
"1743",-0.204690613757517,"LEMA","2020","code.plant","species"
"1744",-0.206059820521729,"LEMA","2020","code.plant","species"
"1745",-0.206818466593341,"LEMA","2020","code.plant","species"
"1746",-0.2079808700034,"LEMA","2020","code.plant","species"
"1747",-0.151527250495714,"LEMA","2020","code.plant","species"
"1748",-0.2089349174262,"LEMA","2020","code.plant","species"
"1749",-0.186469766199529,"LEMA","2020","code.plant","species"
"1750",-0.232483143922556,"LEMA","2020","code.plant","species"
"1751",-0.226734693829585,"LEMA","2020","code.plant","species"
"1752",-0.139133775369216,"LEMA","2020","code.plant","species"
"1753",-0.144871115763132,"LEMA","2020","code.plant","species"
"1754",-0.175306086955399,"LEMA","2020","code.plant","species"
"1755",-0.186640970088503,"LEMA","2020","code.plant","species"
"1756",-0.0948041985223967,"LEMA","2020","code.plant","species"
"1757",-0.104718166216636,"LEMA","2020","code.plant","species"
"1758",-0.224487058856311,"LEMA","2020","code.plant","species"
"1759",-0.179959932653077,"LEMA","2020","code.plant","species"
"1760",-0.183258755048009,"LEMA","2020","code.plant","species"
"1761",-0.239517938724706,"LEMA","2020","code.plant","species"
"1762",-0.203927284929317,"LEMA","2020","code.plant","species"
"1763",-0.154914853076923,"LEMA","2020","code.plant","species"
"1764",-0.12403748636729,"LEMA","2020","code.plant","species"
"1765",-0.193228157783924,"LEMA","2020","code.plant","species"
"1766",-0.141831719117633,"LEMA","2020","code.plant","species"
"1767",-0.20122205061529,"LEMA","2020","code.plant","species"
"1768",-0.198247093619658,"LEMA","2020","code.plant","species"
"1769",-0.135971050611447,"LEMA","2020","code.plant","species"
