"","alpha_hat_ij_Forb","focal","year","complexity.plant","complexity.animal"
"1553",-0.369534712777798,"CHFU","All","class","group"
"1554",-0.32933130576511,"CHFU","All","class","group"
"1555",-0.372482519067165,"CHFU","All","class","group"
"1556",-0.173028445300915,"CHFU","All","class","group"
"1557",-0.39532383855355,"CHFU","All","class","group"
"1558",-0.301978427840907,"CHFU","All","class","group"
"1559",-0.312610726178258,"CHFU","All","class","group"
"1560",-0.263866188037082,"CHFU","All","class","group"
"1561",-0.269538743807136,"CHFU","All","class","group"
"1562",-0.276903637609894,"CHFU","All","class","group"
"1563",-0.292311323797243,"CHFU","All","class","group"
"1564",-0.350390612566803,"CHFU","All","class","group"
"1565",-0.44726767695405,"CHFU","All","class","group"
"1566",-0.300042895357547,"CHFU","All","class","group"
"1567",-0.315910095569028,"CHFU","All","class","group"
"1568",-0.339629943166211,"CHFU","All","class","group"
"1569",-0.316092137450558,"CHFU","All","class","group"
"1570",-0.298224526271887,"CHFU","All","class","group"
"1571",-0.357393292002578,"CHFU","All","class","group"
"1572",-0.260018601091216,"CHFU","All","class","group"
"1573",-0.298882485921895,"CHFU","All","class","group"
"1574",-0.317126143177174,"CHFU","All","class","group"
"1575",-0.406657781316348,"CHFU","All","class","group"
"1576",-0.284736137078242,"CHFU","All","class","group"
"1577",-0.194230844293285,"CHFU","All","class","group"
"1578",-0.34434650084917,"CHFU","All","class","group"
"1579",-0.319449221268326,"CHFU","All","class","group"
"1580",-0.251994632177043,"CHFU","All","class","group"
"1581",-0.501753869138154,"CHFU","All","class","group"
"1582",-0.276578705221365,"CHFU","All","class","group"
"1583",-0.3611165956848,"CHFU","All","class","group"
"1584",-0.189404879875765,"CHFU","All","class","group"
"1585",-0.487667711119958,"CHFU","All","class","group"
"1586",-0.35601152081902,"CHFU","All","class","group"
"1587",-0.293738252515823,"CHFU","All","class","group"
"1588",-0.21692316927152,"CHFU","All","class","group"
"1589",-0.21680726285653,"CHFU","All","class","group"
"1590",-0.328941786622647,"CHFU","All","class","group"
"1591",-0.319285180255301,"CHFU","All","class","group"
"1592",-0.295547748322886,"CHFU","All","class","group"
"1593",-0.305068080912968,"CHFU","All","class","group"
"1594",-0.385644539074913,"CHFU","All","class","group"
"1595",-0.231643549996779,"CHFU","All","class","group"
"1596",-0.283004591074965,"CHFU","All","class","group"
"1597",-0.552423571551784,"CHFU","All","class","group"
"1598",-0.388282073710334,"CHFU","All","class","group"
"1599",-0.357118996296344,"CHFU","All","class","group"
"1600",-0.346575331334209,"CHFU","All","class","group"
"1601",-0.25429722450763,"CHFU","All","class","group"
"1602",-0.345620560524618,"CHFU","All","class","group"
"1603",-0.439635153012545,"CHFU","All","class","group"
"1604",-0.310865351958085,"CHFU","All","class","group"
"1605",-0.419887175236338,"CHFU","All","class","group"
"1606",-0.236737419373467,"CHFU","All","class","group"
"1607",-0.344110745496553,"CHFU","All","class","group"
"1608",-0.317511341553294,"CHFU","All","class","group"
"1609",-0.422183636784792,"CHFU","All","class","group"
"1610",-0.302802444602344,"CHFU","All","class","group"
"1611",-0.328212894895479,"CHFU","All","class","group"
"1612",-0.422396436362569,"CHFU","All","class","group"
"1613",-0.209148597032759,"CHFU","All","class","group"
"1614",-0.282853464729249,"CHFU","All","class","group"
"1615",-0.372776185113564,"CHFU","All","class","group"
"1616",-0.301846315735516,"CHFU","All","class","group"
"1617",-0.390214625988521,"CHFU","All","class","group"
"1618",-0.341048186514216,"CHFU","All","class","group"
"1619",-0.436465604064959,"CHFU","All","class","group"
"1620",-0.402857892899879,"CHFU","All","class","group"
"1621",-0.268258591384676,"CHFU","All","class","group"
"1622",-0.468234155494364,"CHFU","All","class","group"
"1623",-0.326075139734837,"CHFU","All","class","group"
"1624",-0.176879785031319,"CHFU","All","class","group"
"1625",-0.230685736803892,"CHFU","All","class","group"
"1626",-0.399128495513597,"CHFU","All","class","group"
"1627",-0.321252300080615,"CHFU","All","class","group"
"1628",-0.298979728601434,"CHFU","All","class","group"
"1629",-0.434462580937164,"CHFU","All","class","group"
"1630",-0.215732614460364,"CHFU","All","class","group"
"1631",-0.390951538643476,"CHFU","All","class","group"
"1632",-0.347351684718036,"CHFU","All","class","group"
"1633",-0.346548645016931,"CHFU","All","class","group"
"1634",-0.393256971143451,"CHFU","All","class","group"
"1635",-0.328615123327612,"CHFU","All","class","group"
"1636",-0.397025764909526,"CHFU","All","class","group"
"1637",-0.364053541794983,"CHFU","All","class","group"
"1638",-0.340356773565614,"CHFU","All","class","group"
"1639",-0.293803102579573,"CHFU","All","class","group"
"1640",-0.237781300322323,"CHFU","All","class","group"
"1641",-0.344379093715795,"CHFU","All","class","group"
"1642",-0.382565938253116,"CHFU","All","class","group"
"1643",-0.409693108117923,"CHFU","All","class","group"
"1644",-0.391690865687828,"CHFU","All","class","group"
"1645",-0.366277777004107,"CHFU","All","class","group"
"1646",-0.4312007850607,"CHFU","All","class","group"
"1647",-0.523339269775189,"CHFU","All","class","group"
"1648",-0.198853459051608,"CHFU","All","class","group"
"1649",-0.329015323699894,"CHFU","All","class","group"
"1650",-0.346533660510635,"CHFU","All","class","group"
"1651",-0.350506437904522,"CHFU","All","class","group"
"1652",-0.404410372904585,"CHFU","All","class","group"
"1653",-0.352912210838336,"CHFU","All","class","group"
"1654",-0.279155805017668,"CHFU","All","class","group"
"1655",-0.31254314984738,"CHFU","All","class","group"
"1656",-0.357395592781588,"CHFU","All","class","group"
"1657",-0.362096581717648,"CHFU","All","class","group"
"1658",-0.373933642637014,"CHFU","All","class","group"
"1659",-0.299249682855736,"CHFU","All","class","group"
"1660",-0.360513362893843,"CHFU","All","class","group"
"1661",-0.302834695726037,"CHFU","All","class","group"
"1662",-0.510333799879844,"CHFU","All","class","group"
"1663",-0.35189917245932,"CHFU","All","class","group"
"1664",-0.23821596599569,"CHFU","All","class","group"
"1665",-0.399846844925342,"CHFU","All","class","group"
"1666",-0.293506795338439,"CHFU","All","class","group"
"1667",-0.334948142421818,"CHFU","All","class","group"
"1668",-0.285616501150446,"CHFU","All","class","group"
"1669",-0.347897246855287,"CHFU","All","class","group"
"1670",-0.306131671761394,"CHFU","All","class","group"
"1671",-0.320014824068366,"CHFU","All","class","group"
"1672",-0.384680829187936,"CHFU","All","class","group"
"1673",-0.331774927247783,"CHFU","All","class","group"
"1674",-0.349503484718065,"CHFU","All","class","group"
"1675",-0.254928414610536,"CHFU","All","class","group"
"1676",-0.341094667851237,"CHFU","All","class","group"
"1677",-0.338318593338813,"CHFU","All","class","group"
"1678",-0.190740334277931,"CHFU","All","class","group"
"1679",-0.294964659031318,"CHFU","All","class","group"
"1680",-0.33499200510283,"CHFU","All","class","group"
"1681",-0.30523933958028,"CHFU","All","class","group"
"1682",-0.298269336788477,"CHFU","All","class","group"
"1683",-0.433708030773383,"CHFU","All","class","group"
"1684",-0.349764910169895,"CHFU","All","class","group"
"1685",-0.287283590587436,"CHFU","All","class","group"
"1686",-0.311923385969334,"CHFU","All","class","group"
"1687",-0.331353395340402,"CHFU","All","class","group"
"1688",-0.290183814903969,"CHFU","All","class","group"
"1689",-0.236485805955527,"CHFU","All","class","group"
"1690",-0.489975031217364,"CHFU","All","class","group"
"1691",-0.366757302948865,"CHFU","All","class","group"
"1692",-0.275536541110803,"CHFU","All","class","group"
"1693",-0.361819722246372,"CHFU","All","class","group"
"1694",-0.437313818483994,"CHFU","All","class","group"
"1695",-0.310433279983089,"CHFU","All","class","group"
"1696",-0.400150240787643,"CHFU","All","class","group"
"1697",-0.268825217756721,"CHFU","All","class","group"
"1698",-0.237111051937972,"CHFU","All","class","group"
"1699",-0.355880335949677,"CHFU","All","class","group"
"1700",-0.212512019412442,"CHFU","All","class","group"
"1701",-0.419620879166831,"CHFU","All","class","group"
"1702",-0.267536275898044,"CHFU","All","class","group"
"1703",-0.336877099502049,"CHFU","All","class","group"
"1704",-0.273842627342278,"CHFU","All","class","group"
"1705",-0.357432556623371,"CHFU","All","class","group"
"1706",-0.329802825962911,"CHFU","All","class","group"
"1707",-0.314786423108025,"CHFU","All","class","group"
"1708",-0.168947927009962,"CHFU","All","class","group"
"1709",-0.318015513417017,"CHFU","All","class","group"
"1710",-0.26581386917438,"CHFU","All","class","group"
"1711",-0.329487436442029,"CHFU","All","class","group"
"1712",-0.326677409481803,"CHFU","All","class","group"
"1713",-0.280950022773957,"CHFU","All","class","group"
"1714",-0.255563161830308,"CHFU","All","class","group"
"1715",-0.367905912563971,"CHFU","All","class","group"
"1716",-0.304869582463802,"CHFU","All","class","group"
"1717",-0.365928385288694,"CHFU","All","class","group"
"1718",-0.329533998790119,"CHFU","All","class","group"
"1719",-0.395454966161066,"CHFU","All","class","group"
"1720",-0.442840029581346,"CHFU","All","class","group"
"1721",-0.471407776346704,"CHFU","All","class","group"
"1722",-0.269427946378458,"CHFU","All","class","group"
"1723",-0.23637254785582,"CHFU","All","class","group"
"1724",-0.300207551173509,"CHFU","All","class","group"
"1725",-0.365728649363105,"CHFU","All","class","group"
"1726",-0.412724867508697,"CHFU","All","class","group"
"1727",-0.333785121953523,"CHFU","All","class","group"
"1728",-0.3131215311844,"CHFU","All","class","group"
"1729",-0.262275015040209,"CHFU","All","class","group"
"1730",-0.344393673506048,"CHFU","All","class","group"
"1731",-0.442065830486625,"CHFU","All","class","group"
"1732",-0.402650433474331,"CHFU","All","class","group"
"1733",-0.456503731560296,"CHFU","All","class","group"
"1734",-0.379392387803436,"CHFU","All","class","group"
"1735",-0.33432279008223,"CHFU","All","class","group"
"1736",-0.322086402868177,"CHFU","All","class","group"
"1737",-0.380159260047888,"CHFU","All","class","group"
"1738",-0.463884971290818,"CHFU","All","class","group"
"1739",-0.301826467557709,"CHFU","All","class","group"
"1740",-0.365056437385783,"CHFU","All","class","group"
"1741",-0.468132947768422,"CHFU","All","class","group"
"1742",-0.29576144951465,"CHFU","All","class","group"
"1743",-0.412194065129987,"CHFU","All","class","group"
"1744",-0.421703947808772,"CHFU","All","class","group"
"1745",-0.258355815344872,"CHFU","All","class","group"
"1746",-0.279372417318212,"CHFU","All","class","group"
"1747",-0.295003865780448,"CHFU","All","class","group"
"1748",-0.239165920082865,"CHFU","All","class","group"
"1749",-0.351631116682704,"CHFU","All","class","group"
"1750",-0.307267180285363,"CHFU","All","class","group"
"1751",-0.322345385412886,"CHFU","All","class","group"
"1752",-0.343774513407417,"CHFU","All","class","group"
"1753",-0.338181858935951,"CHFU","All","class","group"
"1754",-0.38137240203031,"CHFU","All","class","group"
"1755",-0.468084683470384,"CHFU","All","class","group"
"1756",-0.376509862987398,"CHFU","All","class","group"
"1757",-0.262668825473556,"CHFU","All","class","group"
"1758",-0.462723103061425,"CHFU","All","class","group"
"1759",-0.222702845206431,"CHFU","All","class","group"
"1760",-0.3174558034995,"CHFU","All","class","group"
"1761",-0.437341270361597,"CHFU","All","class","group"
"1762",-0.365043964912961,"CHFU","All","class","group"
"1763",-0.265350546851458,"CHFU","All","class","group"
"1764",-0.393511673082919,"CHFU","All","class","group"
"1765",-0.42842032763718,"CHFU","All","class","group"
"1766",-0.311991222119582,"CHFU","All","class","group"
"1767",-0.273931970868853,"CHFU","All","class","group"
"1768",-0.448553796288968,"CHFU","All","class","group"
"1769",-0.270192689805614,"CHFU","All","class","group"
"1770",-0.368117460452752,"CHFU","All","class","group"
"1771",-0.299963776937101,"CHFU","All","class","group"
"1772",-0.389250318391403,"CHFU","All","class","group"
"1773",-0.308796995740992,"CHFU","All","class","group"
"1774",-0.374921126906823,"CHFU","All","class","group"
"1775",-0.175957511838732,"CHFU","All","class","group"
"1776",-0.279025577303734,"CHFU","All","class","group"
"1777",-0.373139083292684,"CHFU","All","class","group"
"1778",-0.303630775092069,"CHFU","All","class","group"
"1779",-0.361256462898043,"CHFU","All","class","group"
"1780",-0.377166914068808,"CHFU","All","class","group"
"1781",-0.294123983049118,"CHFU","All","class","group"
"1782",-0.326751757057859,"CHFU","All","class","group"
"1783",-0.302751986293309,"CHFU","All","class","group"
"1784",-0.207500814994023,"CHFU","All","class","group"
"1785",-0.352133996035852,"CHFU","All","class","group"
"1786",-0.372543857346085,"CHFU","All","class","group"
"1787",-0.330961454796758,"CHFU","All","class","group"
"1788",-0.323782562501854,"CHFU","All","class","group"
"1789",-0.376167595163791,"CHFU","All","class","group"
"1790",-0.357897366754401,"CHFU","All","class","group"
"1791",-0.391885014383562,"CHFU","All","class","group"
"1792",-0.262408698210653,"CHFU","All","class","group"
"1793",-0.503022372944426,"CHFU","All","class","group"
"1794",-0.256532919984656,"CHFU","All","class","group"
"1795",-0.220599939574358,"CHFU","All","class","group"
"1796",-0.336289118331569,"CHFU","All","class","group"
"1797",-0.355485169011105,"CHFU","All","class","group"
"1798",-0.356596497474426,"CHFU","All","class","group"
"1799",-0.241964069505834,"CHFU","All","class","group"
"1800",-0.390421841296394,"CHFU","All","class","group"
"1801",-0.419043528983755,"CHFU","All","class","group"
"1802",-0.27602600953402,"CHFU","All","class","group"
"1803",-0.383316319374399,"CHFU","All","class","group"
"1804",-0.305928835829508,"CHFU","All","class","group"
"1805",-0.158893924634056,"CHFU","All","class","group"
"1806",-0.329658798378323,"CHFU","All","class","group"
"1807",-0.37173915058834,"CHFU","All","class","group"
"1808",-0.40048099099899,"CHFU","All","class","group"
"1809",-0.205556184195987,"CHFU","All","class","group"
"1810",-0.418985802815375,"CHFU","All","class","group"
"1811",-0.439270036486651,"CHFU","All","class","group"
"1812",-0.358722802587618,"CHFU","All","class","group"
"1813",-0.432229698670406,"CHFU","All","class","group"
"1814",-0.34857137981781,"CHFU","All","class","group"
"1815",-0.293899553146536,"CHFU","All","class","group"
"1816",-0.253712346857892,"CHFU","All","class","group"
"1817",-0.321992468784916,"CHFU","All","class","group"
"1818",-0.41357570223017,"CHFU","All","class","group"
"1819",-0.390503908153784,"CHFU","All","class","group"
"1820",-0.286330976242804,"CHFU","All","class","group"
"1821",-0.431498642178541,"CHFU","All","class","group"
"1822",-0.333055910370805,"CHFU","All","class","group"
"1823",-0.31845629171648,"CHFU","All","class","group"
"1824",-0.310150482921501,"CHFU","All","class","group"
"1825",-0.272540472644551,"CHFU","All","class","group"
"1826",-0.424586106979476,"CHFU","All","class","group"
"1827",-0.381808201315229,"CHFU","All","class","group"
"1828",-0.297320831290888,"CHFU","All","class","group"
"1829",-0.284524478866326,"CHFU","All","class","group"
"1830",-0.334917743981237,"CHFU","All","class","group"
"1831",-0.278459283380944,"CHFU","All","class","group"
"1832",-0.32734179377391,"CHFU","All","class","group"
"1833",-0.436842699267285,"CHFU","All","class","group"
"1834",-0.339928565929507,"CHFU","All","class","group"
"1835",-0.254604339066578,"CHFU","All","class","group"
