day,month,year,plot,focal,subplot,code.plant,family,class,fruit,seed,abundance
1,4,2020,7,CHFU,A5,POMA,Poaceae,Grass,2,72.32933099913771,6
1,4,2020,7,CHFU,A5,POMO,Poaceae,Grass,2,72.32933099913771,0
23,4,2020,4,HOMA,C1,BEMA,Amaranthaceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,SASO,Amaranthaceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,SUSP,Amaranthaceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,ACHI,Asteraceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,CHFU,Asteraceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,CHMI,Asteraceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,LEMA,Asteraceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,PUPA,Asteraceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,SCLA,Asteraceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,SOAS,Asteraceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,COSQ,Brassicaceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,SPRU,Caryophyllaceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,MEEL,Fabaceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,MEPO,Fabaceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,MESU,Fabaceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,FRPU,Frankeniaceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,CETE,Gentianaceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,LYTR,Lythraceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,PLCO,Plantaginaceae,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,ANAR,Primulacea,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,RAPE,Ranunculuc,Forb,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,HOMA,Poaceae,Grass,1,72.33446828400278,5
23,4,2020,4,HOMA,C1,PAIN,Poaceae,Grass,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,POMA,Poaceae,Grass,1,72.33446828400278,0
23,4,2020,4,HOMA,C1,POMO,Poaceae,Grass,1,72.33446828400278,0
16,4,2020,8,LEMA,D6,BEMA,Amaranthaceae,Forb,4,72.36525572271188,1
16,4,2020,8,LEMA,D6,SASO,Amaranthaceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,SUSP,Amaranthaceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,ACHI,Asteraceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,CHFU,Asteraceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,CHMI,Asteraceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,LEMA,Asteraceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,PUPA,Asteraceae,Forb,4,72.36525572271188,7
16,4,2020,8,LEMA,D6,SCLA,Asteraceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,SOAS,Asteraceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,COSQ,Brassicaceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,SPRU,Caryophyllaceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,MEEL,Fabaceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,MEPO,Fabaceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,MESU,Fabaceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,FRPU,Frankeniaceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,CETE,Gentianaceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,LYTR,Lythraceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,PLCO,Plantaginaceae,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,ANAR,Primulacea,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,RAPE,Ranunculuc,Forb,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,HOMA,Poaceae,Grass,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,PAIN,Poaceae,Grass,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,POMA,Poaceae,Grass,4,72.36525572271188,0
16,4,2020,8,LEMA,D6,POMO,Poaceae,Grass,4,72.36525572271188,0
9,4,2021,1,LEMA,C2,BEMA,Amaranthaceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,SASO,Amaranthaceae,Forb,3,72.36817581903303,9
9,4,2021,1,LEMA,C2,SUSP,Amaranthaceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,ACHI,Asteraceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,CHFU,Asteraceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,CHMI,Asteraceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,LEMA,Asteraceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,PUPA,Asteraceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,SCLA,Asteraceae,Forb,3,72.36817581903303,1
9,4,2021,1,LEMA,C2,SOAS,Asteraceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,COSQ,Brassicaceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,SPRU,Caryophyllaceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,MEEL,Fabaceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,MEPO,Fabaceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,MESU,Fabaceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,FRPU,Frankeniaceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,CETE,Gentianaceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,LYTR,Lythraceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,PLCO,Plantaginaceae,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,ANAR,Primulacea,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,RAPE,Ranunculuc,Forb,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,HOMA,Poaceae,Grass,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,PAIN,Poaceae,Grass,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,POMA,Poaceae,Grass,3,72.36817581903303,0
9,4,2021,1,LEMA,C2,POMO,Poaceae,Grass,3,72.36817581903303,0
4,3,2019,1,CHFU,B5,BEMA,Amaranthaceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,SASO,Amaranthaceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,SUSP,Amaranthaceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,ACHI,Asteraceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,CHFU,Asteraceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,CHMI,Asteraceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,LEMA,Asteraceae,Forb,1,72.41892718718101,1
4,3,2019,1,CHFU,B5,PUPA,Asteraceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,SCLA,Asteraceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,SOAS,Asteraceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,COSQ,Brassicaceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,SPRU,Caryophyllaceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,MEEL,Fabaceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,MEPO,Fabaceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,MESU,Fabaceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,FRPU,Frankeniaceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,CETE,Gentianaceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,LYTR,Lythraceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,PLCO,Plantaginaceae,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,ANAR,Primulacea,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,RAPE,Ranunculuc,Forb,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,HOMA,Poaceae,Grass,1,72.41892718718101,5
4,3,2019,1,CHFU,B5,PAIN,Poaceae,Grass,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,POMA,Poaceae,Grass,1,72.41892718718101,0
4,3,2019,1,CHFU,B5,POMO,Poaceae,Grass,1,72.41892718718101,0
9,4,2019,2,HOMA,F3,BEMA,Amaranthaceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,SASO,Amaranthaceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,SUSP,Amaranthaceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,ACHI,Asteraceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,CHFU,Asteraceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,CHMI,Asteraceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,LEMA,Asteraceae,Forb,1,72.56422172100532,1
9,4,2019,2,HOMA,F3,PUPA,Asteraceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,SCLA,Asteraceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,SOAS,Asteraceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,COSQ,Brassicaceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,SPRU,Caryophyllaceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,MEEL,Fabaceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,MEPO,Fabaceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,MESU,Fabaceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,FRPU,Frankeniaceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,CETE,Gentianaceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,LYTR,Lythraceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,PLCO,Plantaginaceae,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,ANAR,Primulacea,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,RAPE,Ranunculuc,Forb,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,HOMA,Poaceae,Grass,1,72.56422172100532,35
9,4,2019,2,HOMA,F3,PAIN,Poaceae,Grass,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,POMA,Poaceae,Grass,1,72.56422172100532,0
9,4,2019,2,HOMA,F3,POMO,Poaceae,Grass,1,72.56422172100532,0
9,4,2021,3,LEMA,E3,BEMA,Amaranthaceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,SASO,Amaranthaceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,SUSP,Amaranthaceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,ACHI,Asteraceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,CHFU,Asteraceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,CHMI,Asteraceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,LEMA,Asteraceae,Forb,1,72.62126416327273,3
9,4,2021,3,LEMA,E3,PUPA,Asteraceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,SCLA,Asteraceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,SOAS,Asteraceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,COSQ,Brassicaceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,SPRU,Caryophyllaceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,MEEL,Fabaceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,MEPO,Fabaceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,MESU,Fabaceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,FRPU,Frankeniaceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,CETE,Gentianaceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,LYTR,Lythraceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,PLCO,Plantaginaceae,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,ANAR,Primulacea,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,RAPE,Ranunculuc,Forb,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,HOMA,Poaceae,Grass,1,72.62126416327273,8
9,4,2021,3,LEMA,E3,PAIN,Poaceae,Grass,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,POMA,Poaceae,Grass,1,72.62126416327273,0
9,4,2021,3,LEMA,E3,POMO,Poaceae,Grass,1,72.62126416327273,0
9,4,2021,3,LEMA,A1,BEMA,Amaranthaceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,SASO,Amaranthaceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,SUSP,Amaranthaceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,ACHI,Asteraceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,CHFU,Asteraceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,CHMI,Asteraceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,LEMA,Asteraceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,PUPA,Asteraceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,SCLA,Asteraceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,SOAS,Asteraceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,COSQ,Brassicaceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,SPRU,Caryophyllaceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,MEEL,Fabaceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,MEPO,Fabaceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,MESU,Fabaceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,FRPU,Frankeniaceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,CETE,Gentianaceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,LYTR,Lythraceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,PLCO,Plantaginaceae,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,ANAR,Primulacea,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,RAPE,Ranunculuc,Forb,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,HOMA,Poaceae,Grass,1,72.93741339863318,24
9,4,2021,3,LEMA,A1,PAIN,Poaceae,Grass,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,POMA,Poaceae,Grass,1,72.93741339863318,0
9,4,2021,3,LEMA,A1,POMO,Poaceae,Grass,1,72.93741339863318,0
9,4,2019,5,HOMA,E2,BEMA,Amaranthaceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,SASO,Amaranthaceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,SUSP,Amaranthaceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,ACHI,Asteraceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,CHFU,Asteraceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,CHMI,Asteraceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,LEMA,Asteraceae,Forb,1,73.00890552927189,2
9,4,2019,5,HOMA,E2,PUPA,Asteraceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,SCLA,Asteraceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,SOAS,Asteraceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,COSQ,Brassicaceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,SPRU,Caryophyllaceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,MEEL,Fabaceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,MEPO,Fabaceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,MESU,Fabaceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,FRPU,Frankeniaceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,CETE,Gentianaceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,LYTR,Lythraceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,PLCO,Plantaginaceae,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,ANAR,Primulacea,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,RAPE,Ranunculuc,Forb,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,HOMA,Poaceae,Grass,1,73.00890552927189,30
9,4,2019,5,HOMA,E2,PAIN,Poaceae,Grass,1,73.00890552927189,0
9,4,2019,5,HOMA,E2,POMA,Poaceae,Grass,1,73.00890552927189,2
9,4,2019,5,HOMA,E2,POMO,Poaceae,Grass,1,73.00890552927189,0
23,4,2020,4,HOMA,E4,BEMA,Amaranthaceae,Forb,8,73.05921130269124,1
23,4,2020,4,HOMA,E4,SASO,Amaranthaceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,SUSP,Amaranthaceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,ACHI,Asteraceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,CHFU,Asteraceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,CHMI,Asteraceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,LEMA,Asteraceae,Forb,8,73.05921130269124,1
23,4,2020,4,HOMA,E4,PUPA,Asteraceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,SCLA,Asteraceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,SOAS,Asteraceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,COSQ,Brassicaceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,SPRU,Caryophyllaceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,MEEL,Fabaceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,MEPO,Fabaceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,MESU,Fabaceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,FRPU,Frankeniaceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,CETE,Gentianaceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,LYTR,Lythraceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,PLCO,Plantaginaceae,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,ANAR,Primulacea,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,RAPE,Ranunculuc,Forb,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,HOMA,Poaceae,Grass,8,73.05921130269124,4
23,4,2020,4,HOMA,E4,PAIN,Poaceae,Grass,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,POMA,Poaceae,Grass,8,73.05921130269124,0
23,4,2020,4,HOMA,E4,POMO,Poaceae,Grass,8,73.05921130269124,0
23,4,2020,4,LEMA,C2,BEMA,Amaranthaceae,Forb,1,73.23765973912727,1
23,4,2020,4,LEMA,C2,SASO,Amaranthaceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,SUSP,Amaranthaceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,ACHI,Asteraceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,CHFU,Asteraceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,CHMI,Asteraceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,LEMA,Asteraceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,PUPA,Asteraceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,SCLA,Asteraceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,SOAS,Asteraceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,COSQ,Brassicaceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,SPRU,Caryophyllaceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,MEEL,Fabaceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,MEPO,Fabaceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,MESU,Fabaceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,FRPU,Frankeniaceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,CETE,Gentianaceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,LYTR,Lythraceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,PLCO,Plantaginaceae,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,ANAR,Primulacea,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,RAPE,Ranunculuc,Forb,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,HOMA,Poaceae,Grass,1,73.23765973912727,4
23,4,2020,4,LEMA,C2,PAIN,Poaceae,Grass,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,POMA,Poaceae,Grass,1,73.23765973912727,0
23,4,2020,4,LEMA,C2,POMO,Poaceae,Grass,1,73.23765973912727,0
23,4,2020,5,LEMA,A1,BEMA,Amaranthaceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,SASO,Amaranthaceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,SUSP,Amaranthaceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,ACHI,Asteraceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,CHFU,Asteraceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,CHMI,Asteraceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,LEMA,Asteraceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,PUPA,Asteraceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,SCLA,Asteraceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,SOAS,Asteraceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,COSQ,Brassicaceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,SPRU,Caryophyllaceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,MEEL,Fabaceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,MEPO,Fabaceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,MESU,Fabaceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,FRPU,Frankeniaceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,CETE,Gentianaceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,LYTR,Lythraceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,PLCO,Plantaginaceae,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,ANAR,Primulacea,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,RAPE,Ranunculuc,Forb,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,HOMA,Poaceae,Grass,1,73.34790623041401,15
23,4,2020,5,LEMA,A1,PAIN,Poaceae,Grass,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,POMA,Poaceae,Grass,1,73.34790623041401,0
23,4,2020,5,LEMA,A1,POMO,Poaceae,Grass,1,73.34790623041401,0
1,4,2020,3,CHFU,A1,BEMA,Amaranthaceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,SASO,Amaranthaceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,SUSP,Amaranthaceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,ACHI,Asteraceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,CHFU,Asteraceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,CHMI,Asteraceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,LEMA,Asteraceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,PUPA,Asteraceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,SCLA,Asteraceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,SOAS,Asteraceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,COSQ,Brassicaceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,SPRU,Caryophyllaceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,MEEL,Fabaceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,MEPO,Fabaceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,MESU,Fabaceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,FRPU,Frankeniaceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,CETE,Gentianaceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,LYTR,Lythraceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,PLCO,Plantaginaceae,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,ANAR,Primulacea,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,RAPE,Ranunculuc,Forb,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,HOMA,Poaceae,Grass,2,73.40355197437762,7
1,4,2020,3,CHFU,A1,PAIN,Poaceae,Grass,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,POMA,Poaceae,Grass,2,73.40355197437762,0
1,4,2020,3,CHFU,A1,POMO,Poaceae,Grass,2,73.40355197437762,0
27,5,2020,1,CETE,B1,BEMA,Amaranthaceae,Forb,2,73.43057146026527,0
27,5,2020,1,CETE,B1,SASO,Amaranthaceae,Forb,2,73.43057146026527,0
27,5,2020,1,CETE,B1,SUSP,Amaranthaceae,Forb,2,73.43057146026527,0
27,5,2020,1,CETE,B1,ACHI,Asteraceae,Forb,2,73.43057146026527,0
27,5,2020,1,CETE,B1,CHFU,Asteraceae,Forb,2,73.43057146026527,0
27,5,2020,1,CETE,B1,CHMI,Asteraceae,Forb,2,73.43057146026527,0
